SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,SUBBASIN,IMD_STAGE
2018279N11069,2018,LUBAN,2018-10-09 18:00:00,13.6,59.6,55.0,990.0,AS,Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-09 21:00:00,13.7,59.3,60.0,988.0,AS,Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-10 00:00:00,14.0,59.2,65.0,985.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-10 03:00:00,14.1,59.1,65.0,984.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-10 06:00:00,14.2,59.0,75.0,978.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-10 09:00:00,14.4,58.7,75.0,978.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-10 12:00:00,14.4,58.6,75.0,978.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-10 15:00:00,14.5,58.5,75.0,978.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-10 18:00:00,14.5,58.4,75.0,978.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-10 21:00:00,14.5,58.4,75.0,978.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-11 00:00:00,14.6,58.2,75.0,978.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-11 03:00:00,14.4,58.0,70.0,980.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-11 06:00:00,14.5,57.9,70.0,980.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-11 09:00:00,14.5,57.9,70.0,980.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-11 12:00:00,14.5,57.8,70.0,980.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-11 15:00:00,14.5,57.8,70.0,980.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-11 18:00:00,14.6,57.7,70.0,980.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-11 21:00:00,14.7,57.7,65.0,980.0,AS,Very Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-12 00:00:00,14.7,57.6,60.0,984.0,AS,Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-12 03:00:00,14.6,57.5,55.0,987.0,AS,Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-12 06:00:00,14.7,57.4,50.0,990.0,AS,Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-12 09:00:00,14.6,57.2,50.0,990.0,AS,Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-12 12:00:00,14.7,57.0,50.0,991.0,AS,Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-12 15:00:00,14.7,56.8,50.0,992.0,AS,Severe Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-12 18:00:00,14.8,56.5,45.0,994.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-12 21:00:00,14.8,56.2,45.0,994.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-13 00:00:00,14.8,55.9,45.0,994.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-13 03:00:00,14.8,55.6,40.0,994.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-13 06:00:00,14.9,55.3,40.0,994.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-13 09:00:00,14.9,54.9,40.0,994.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-13 12:00:00,14.9,54.5,40.0,994.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-13 15:00:00,14.9,54.1,40.0,994.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-13 18:00:00,15.1,53.7,40.0,996.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-13 21:00:00,15.2,53.3,40.0,996.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-14 00:00:00,15.4,52.8,40.0,998.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-14 03:00:00,15.6,52.5,40.0,998.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-14 06:00:00,15.9,52.2,35.0,999.0,AS,Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-14 09:00:00,15.9,51.8,30.0,1000.0,AS,Deep Depression
2018279N11069,2018,LUBAN,2018-10-14 12:00:00,16.0,51.4,30.0,1001.0,AS,Deep Depression
2018279N11069,2018,LUBAN,2018-10-14 15:00:00,16.1,51.1,,,AS,Super Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-14 18:00:00,16.3,50.8,25.0,1002.0,AS,Depression
2018279N11069,2018,LUBAN,2018-10-14 21:00:00,16.2,50.0,,,AS,Super Cyclonic Storm
2018279N11069,2018,LUBAN,2018-10-15 00:00:00,16.2,49.0,25.0,1003.0,AS,Depression
2018281N14088,2018,TITLI,2018-10-08 00:00:00,14.2,88.4,,,BB,Super Cyclonic Storm
2018281N14088,2018,TITLI,2018-10-08 03:00:00,14.1,88.4,25.0,1002.0,BB,Depression
